# Developed by  NerWann module of the Wannier90 code.
# Total Transport distribution function (in SI units of m^2*C^3/S^3) vs energy in eV
# Content of the columns:
# Energy xxz xyz yyz xzz yzz zzz yxz zxz zyz
#   (if spin decomposition is required, 18 further columns are provided, with the 9
#    components of the TDFtot for the spin up, followed by those for the spin down)
   7.159140150      0.6266842165E+17  0.6275830213E+14  0.6246123733E+17 -0.1634453445E+14 -0.1063896699E+15  0.8184764259E+17  0.6275830213E+14 -0.1634453445E+14 -0.1063896699E+15
   7.160140150      0.6524836595E+17  0.6426343115E+14  0.6503124035E+17 -0.1644811767E+14 -0.1147565378E+15  0.8521503491E+17  0.6426343115E+14 -0.1644811767E+14 -0.1147565378E+15
   7.161140150      0.6794300719E+17  0.6940402289E+14  0.6771186178E+17 -0.2167558222E+14 -0.1196202689E+15  0.8872282051E+17  0.6940402289E+14 -0.2167558222E+14 -0.1196202689E+15
   7.162140150      0.7073783808E+17  0.6775346865E+14  0.7050006638E+17 -0.1715985967E+14 -0.1246269530E+15  0.9237531985E+17  0.6775346865E+14 -0.1715985967E+14 -0.1246269530E+15
   7.163140150      0.7363339751E+17  0.6859280546E+14  0.7339053009E+17 -0.1642655617E+14 -0.1287026839E+15  0.9616292761E+17  0.6859280546E+14 -0.1642655617E+14 -0.1287026839E+15
   7.164140150      0.7664862936E+17  0.7264855005E+14  0.7639518336E+17 -0.1964500158E+14 -0.1332344652E+15  0.1000978452E+18  0.7264855005E+14 -0.1964500158E+14 -0.1332344652E+15
   7.165140150      0.7978463547E+17  0.7822298991E+14  0.7952257390E+17 -0.2154641714E+14 -0.1386842861E+15  0.1041879137E+18  0.7822298991E+14 -0.2154641714E+14 -0.1386842861E+15
   7.166140150      0.8304951681E+17  0.8049568063E+14  0.8277578829E+17 -0.2137709393E+14 -0.1449131042E+15  0.1084446123E+18  0.8049568063E+14 -0.2137709393E+14 -0.1449131042E+15
   7.167140150      0.8645085341E+17  0.8260853943E+14  0.8616521873E+17 -0.1989729946E+14 -0.1512315806E+15  0.1128820987E+18  0.8260853943E+14 -0.1989729946E+14 -0.1512315806E+15
   7.168140150      0.8998403191E+17  0.8746377660E+14  0.8968757146E+17 -0.2226318627E+14 -0.1526541931E+15  0.1174901050E+18  0.8746377660E+14 -0.2226318627E+14 -0.1526541931E+15
   7.169140150      0.9364808781E+17  0.9037930899E+14  0.9333853114E+17 -0.2344067809E+14 -0.1632536447E+15  0.1222664985E+18  0.9037930899E+14 -0.2344067809E+14 -0.1632536447E+15
   7.170140150      0.9745281572E+17  0.9201160248E+14  0.9713611527E+17 -0.2412255622E+14 -0.1672024167E+15  0.1272392356E+18  0.9201160248E+14 -0.2412255622E+14 -0.1672024167E+15
   7.171140150      0.1014153460E+18  0.9370238676E+14  0.1010815448E+18 -0.2575805952E+14 -0.1729121015E+15  0.1324094461E+18  0.9370238676E+14 -0.2575805952E+14 -0.1729121015E+15
   7.172140150      0.1055385751E+18  0.9899265351E+14  0.1051925361E+18 -0.2469256225E+14 -0.1809938823E+15  0.1377887943E+18  0.9899265351E+14 -0.2469256225E+14 -0.1809938823E+15
   7.173140150      0.1098187836E+18  0.1023070601E+15  0.1094589376E+18 -0.2712641349E+14 -0.1884963641E+15  0.1433778640E+18  0.1023070601E+15 -0.2712641349E+14 -0.1884963641E+15
